,Unnamed: 0,highway,side,between,time,start_loc,end_loc,end_lat,end_lon,start_lat,start_lon,avg_lat,avg_lon,geohash
2624,2624,Wedgewood Drive (ET),Both,Burnhamthorpe Road and Goswell Road,Anytime,Burnhamthorpe Road , Goswell Road,43.647155999999995,-79.546752,43.649136,-79.5475485,43.648146,-79.54715025,dpz2mcg
2625,2625,Wedgewood Drive (ET),East,Goswell Road and Swan Avenue,"6:00 p.m. to 10:00 p.m., Mon. to Fri.",Goswell Road , Swan Avenue,43.645797000000016,-79.5461625,43.647156,-79.546752,43.646476500000006,-79.54645725,dpz2mcs
2626,2626,Wellesworth Drive,Both,Rangoon Road and a point 138 metres west,"8:00 a.m. to 5:00 p.m., Mon. to Fri.",Rangoon Road , a point 138 metres west,43.661059355764124,-79.58114740796208,43.66631699999999,-79.5789225,43.66368817788206,-79.58003495398104,dpz2mhe
2627,2627,Wellesworth Drive,Both,Bradbury Crescent and Rangoon Road,Anytime,Bradbury Crescent , Rangoon Road,43.66631699999999,-79.5789225,43.666596000000006,-79.577874,43.666456499999995,-79.57839824999999,dpz2mjh
2628,2628,Wellesworth Drive,East,Eringate Drive and Danish Crescent (south intersection),Anytime,Eringate Drive , Danish Crescent (south intersection),43.664165999999994,-79.5821715,43.66074600000002,-79.580844,43.662456000000006,-79.58150775,dpz2mhd
2629,2629,Wellesworth Drive,Both,Dixfield Drive and a point 216.5 metres south,"7:00 a.m. to 6:00 p.m., Mon. to Fri.",Dixfield Drive , a point 216.5 metres south,43.661059355764124,-79.58114740796208,43.656975,-79.5774105,43.65901717788206,-79.57927895398103,dpz2m5u
2630,2630,Wellesworth Drive,Both,The West Mall and Torrington Drive,"7:00 a.m. to 9:00 a.m., 4:00 p.m. to 6:00 p.m., Mon. to Fri.",The West Mall , Torrington Drive,43.655139,-79.5763935,43.65502200000001,-79.572438,43.655080500000004,-79.57441575,dpz2m5p
2631,2631,Wellesworth Drive,Both,Torrington Drive and Eringate Drive,"7:00 a.m. to 9:00 a.m., 4:00 p.m. to 6:00 p.m., Mon - Fri",Torrington Drive , Eringate Drive,43.66074600000002,-79.580844,43.655139,-79.57639350000001,43.657942500000004,-79.57861875,dpz2m5s
2632,2632,Wellesworth Drive,Both,A point 196.5 metres south of Eringate Drive and a point 56.5 metres south thereof,"7:00 a.m. to 6:00 p.m., Mon. to Fri.",A point 196.5 metres south of Eringate Drive , a point 56.5 metres south thereof,43.661059355764124,-79.58114740796208,43.66074600000002,-79.580844,43.66090267788207,-79.58099570398105,dpz2mh4
2633,2633,Wellesworth Drive,West,Eringate Drive and Risdon Court (south intersection),Anytime,Eringate Drive , Risdon Court (south intersection),43.663734000000005,-79.58223,43.66074600000002,-79.580844,43.66224000000001,-79.581537,dpz2mh6
2634,2634,Wembley Avenue,Both,Burnhamthorpe Road and Burnhamthorpe Park Boulevard,Anytime,Burnhamthorpe Road , Burnhamthorpe Park Boulevard,43.651314,-79.537689,43.650846,-79.53768000000001,43.65108,-79.53768450000001,dpz2q46
2635,2635,Wendover Road,West,Laneway first north of Bloor Street West and The Kingsway,Anytime,Laneway first north of Bloor Street West , The Kingsway,43.65262799999999,-79.508592,43.64846100000001,-79.5066255,43.6505445,-79.50760875,dpz2qf2
2636,2636,Wendover Road,East,Laneway first north of Bloor Street West and King Georges Road,"10:00 a.m. to 6:00 p.m., Mon. to. Sat.",Laneway first north of Bloor Street West , King Georges Road,43.65049500000001,-79.5076335,43.64846100000001,-79.5066255,43.64947800000001,-79.50712949999999,dpz2qf0
2637,2637,Wesley Street,West,Melrose Street and Algoma Street,"8:00 a.m. to 5:00 p.m., Mon. to Fri.",Melrose Street , Algoma Street,43.621433999999994,-79.4971935,43.62060600000001,-79.4968605,43.62102,-79.497027,dpz2phb
2638,2638,Wesley Street,West,Portland Street and Melrose Street,Anytime,Portl, Street ,43.621409398086946,-79.49717923945839,43.621409398086946,-79.49717923945839,43.621409398086946,-79.49717923945839,dpz2nvp
2639,2639,Wesley Street,Both,The Queensway and a point 122 metres south,Anytime,The Queensway , a point 122 metres south,43.621409398086946,-79.49717923945839,43.627014,-79.4995515,43.62421169904347,-79.49836536972919,dpz2nvx
2640,2640,Westglen Crescent,East and south,Keane Avenue and Northglen Avenue,Anytime,Keane Avenue , Northglen Avenue,43.65165600000002,-79.55313299999999,43.65009000000001,-79.554123,43.65087300000002,-79.553628,dpz2mdq
2641,2641,Westhampton Drive,Both,Islington Avenue and a point 152 metres west,Anytime,Islington Avenue , a point 152 metres west,43.70334340937749,-79.55467870385299,43.70443200000001,-79.5500955,43.70388770468875,-79.55238710192648,dpz2tsp
2642,2642,Westhampton Drive,Both,A point 152 metres west of Islington Avenue and York Road,"9:00 a.m. to 5:00 p.m., Mon. to Fri.",A point 152 metres west of Islington Avenue , York Road,43.703424000000005,-79.5543435,43.70443200000001,-79.5500955,43.703928000000005,-79.5522195,dpz2tsp
2643,2643,Westhampton Drive,North,Islington Avenue and a point 120 metres west,"1:00 a.m. to 5:00 p.m., Mon. to Fri.",Islington Avenue , a point 120 metres west,43.648690000000045,-79.38543999999996,43.70443200000001,-79.5500955,43.67656100000003,-79.46776774999998,dpz2rxj
2644,2644,Westmore Drive,East,Finch Avenue West and Albion Road,Anytime,Finch Avenue West , Albion Road,43.74361799999999,-79.603938,43.73466300000001,-79.60105349999998,43.739140500000005,-79.60249574999999,dpz2ud7
2645,2645,Westmore Drive,West,Finch Avenue and Carrier Drive,Anytime,Finch Avenue , Carrier Drive,43.739613,-79.60318199999999,43.73466300000001,-79.60105349999998,43.737138,-79.60211774999999,dpz2ud5
2646,2646,Westmore Drive,West,Carrier Drive and Albion Road,"8:00 a.m. to 6:00 p.m., Mon. to Sat.",Carrier Drive , Albion Road,43.74361799999999,-79.603938,43.739613,-79.60318199999998,43.741615499999995,-79.60355999999999,dpz2udf
2647,2647,Westmore Drive,Both,Humber College Boulevard and a point 104 metres north,Anytime,Humber College Boulevard , a point 104 metres north,43.73716276021822,-79.60212839689382,43.73091899999999,-79.5994965,43.734040880109106,-79.6008124484469,dpz2u9s
2648,2648,Westmore Drive,East,A point 104 metres north of Humber College Boulevard and Finch Avenue West,"8:00 a.m. to 5:00 p.m., Mon. to Fri.",A point 104 metres north of Humber College Boulevard , Finch Avenue West,43.73466300000001,-79.60105349999999,43.73091899999999,-79.5994965,43.732791000000006,-79.600275,dpz2u9k
2649,2649,Westona Street,Both,Lawrence Avenue West and Riverlea Drive,Anytime,Lawrence Avenue West , Riverlea Drive,43.698132000000015,-79.52780249999999,43.69726800000001,-79.52744249999998,43.69770000000001,-79.52762249999998,dpz2w6c
2650,2650,Westona Street,West,Lawrence Avenue West and a point 146.5 metres south,"8:00 a.m. to 5:00 p.m., Mon. to Fri.",Lawrence Avenue West , a point 146.5 metres south,43.704350000000034,-79.50936999999999,43.697259,-79.527447,43.70080450000002,-79.51840849999999,dpz2we2
2651,2651,Westona Street,East,Lawrence Avenue West and Yorkleigh Avenue,Anytime,Lawrence Avenue West , Yorkleigh Avenue,43.69500900000001,-79.52651999999999,43.69726800000001,-79.52744249999998,43.69613850000001,-79.52698124999998,dpz2w6d
2652,2652,Westridge Road,Both,Edgehill Road and Edgevalley Drive,10:00 a.m. to 8:00 p.m.,Edgehill Road , Edgevalley Drive,43.66908899999999,-79.517556,43.66936799999999,-79.515963,43.66922849999999,-79.5167595,dpz2qt9
2653,2653,Westside Drive,Both,The West Mall and the west end of Westside Drive,Anytime,The West Mall , the west end of Westside Drive,43.61735052031516,-79.56353499479212,43.61901299999999,-79.56359549999998,43.618181760157576,-79.56356524739604,dpz2jkr
2654,2654,Wheatfield Road,West,Symons Street and Hillside Avenue,Anytime,Symons Street , Hillside Avenue,43.61095800000002,-79.492167,43.608402000000005,-79.49106450000001,43.60968000000001,-79.49161575,dpz2p4g
2655,2655,Wheatfield Road,West,A point 40 metres north of Hillside Avenue and Mimico Avenue,Anytime,A point 40 metres north of Hillside Avenue , Mimico Avenue,43.61300100000002,-79.49294099999999,43.61095800000002,-79.49216700000001,43.61197950000002,-79.492554,dpz2p57
2656,2656,Wheatfield Road,West,Mimico Avenua and Symons Street,Anytime,Mimico Avenua , Symons Street,43.608402,-79.4910645,43.61300100000002,-79.49294099999999,43.610701500000005,-79.49200274999998,dpz2p55
2657,2657,White Oak Boulevard,South,Royal York Road and Montgomery Road,Anytime,Royal York Road , Montgomery Road,43.64777699999999,-79.5164535,43.649073000000016,-79.512102,43.648425,-79.51427774999999,dpz2q9g
2658,2658,White Oak Boulevard,North,Royal York Road and Brentwood Road,"10:00 a.m. to 6:00 p.m., Mon. to Sat.",Royal York Road , Brentwood Road,43.64856900000001,-79.5144735,43.649073000000016,-79.512102,43.64882100000001,-79.51328774999999,dpz2qdh
2659,2659,White Oak Boulevard,North,Brentwood Road North and Montgomery Road,"10:00 a.m. to 6:00 p.m., Mon. to Sat.",Brentwood Road North , Montgomery Road,43.64777699999999,-79.5164535,43.64856900000001,-79.5144735,43.648173,-79.5154635,dpz2q9f
2660,2660,Whitlam Avenue,North,Twenty Fourth Street and the east end of Whitlam Avenue,Anytime,Twenty Fourth Street , the east end of Whitlam Avenue,43.6021614962358,-79.52358359525329,43.60185900000001,-79.5244275,43.60201024811791,-79.52400554762664,dpz2n3s
2661,2661,Whitlam Avenue,South,Twenty Second Street and the east end of Whitlam Avenue,Anytime,Twenty Second Street , the east end of Whitlam Avenue,43.6021614962358,-79.52358359525329,43.602147000000016,-79.5234105,43.60215424811791,-79.52349704762665,dpz2n3s
2662,2662,Wickman Road,East,Evans Avenue and The Queensway,Anytime,Evans Avenue , The Queensway,43.61961600000001,-79.53161399999999,43.615035000000006,-79.52968349999999,43.61732550000001,-79.53064874999998,dpz2nhr
2663,2663,Widdicombe Hill Boulevard,South,Kipling Avenue and Hunting Ridge,Anytime,Kipling Avenue , Hunting Ridge,43.681014000000005,-79.5479625,43.67891700000001,-79.55166150000002,43.67996550000001,-79.549812,dpz2mz9
2664,2664,Midland Avenue,West,A point 199 metres south of Leisure Lane and Ridgmoor Avenue,"2:00 a.m. to 6:00 a.m., Nov. 1 to Apr. 30",A point 199 metres south of Leisure Lane , Ridgmoor Avenue,43.70508,-79.2468315,43.70920200000001,-79.247394,43.70714100000001,-79.24711275,dpz8ssw
2665,2665,Midland Avenue,West,A point 144 metres south of Leisure Lane and a point 55 metres further south,Anytime,A point 144 metres south of Leisure Lane , a point 55 metres further south,43.648690000000045,-79.38543999999996,43.70920200000001,-79.247394,43.678946000000025,-79.31641699999997,dpz87pe
2666,2666,Midland Avenue,West,Leisure Lane and Kingston Road,Anytime,Leisure Lane , Kingston Road,43.71104700000001,-79.248141,43.70920200000001,-79.247394,43.710124500000006,-79.24776750000001,dpz8stj
2667,2667,Midland Avenue,East,Romana Drive and Kingston Road,Anytime,Romana Drive , Kingston Road,43.71104700000001,-79.248141,43.703829000000006,-79.24514400000002,43.70743800000001,-79.24664250000001,dpz8ssw
2668,2668,Midland Avenue,East,A point 152.5 metres north of Kingston Road and a point 61 metres south of Aylesworth Avenue,"7:00 a.m. to 6:00 p.m., Mon. to Fri.",A point 152.5 metres north of Kingston Road , a point 61 metres south of Aylesworth Avenue,43.71374700000001,-79.2492615,43.71104700000001,-79.248141,43.71239700000001,-79.24870125000001,dpz8sts
2669,2669,Midland Avenue,West,Romulus Drive and Sheppard Avenue East,Anytime,Romulus Drive , Sheppard Avenue East,43.78533300000001,-79.27855199999999,43.746354,-79.263063,43.7658435,-79.27080749999999,dpz8upk
2670,2670,Midland Avenue,West,Lord Roberts Drive (south intersection) and Romulus Drive,"7:00 a.m. to 6:00 p.m., Mon. to Fri.",Lord Roberts Drive (south intersection) , Romulus Drive,43.746354000000004,-79.263063,43.73602199999999,-79.25876099999998,43.741187999999994,-79.26091199999999,dpz8u6g
2671,2671,Midland Avenue,West,A point 152.5 metres south of Eglinton Avenue East and Lord Roberts Drive (south intersection),Anytime,A point 152.5 metres south of Eglinton Avenue East , Lord Roberts Drive (south intersection),43.73602199999999,-79.25876099999999,43.734536999999996,-79.25813099999998,43.73527949999999,-79.25844599999999,dpz8u3v
2672,2672,Midland Avenue,Both,Lockie Avenue and Havendale Road,"7:00 a.m. to 6:00 p.m., Mon. to Fri.",Lockie Avenue , Havendale Road,43.793289000000016,-79.281864,43.788915,-79.2800235,43.79110200000001,-79.28094375,dpz95gv
2673,2673,Midland Avenue,Both,Kingston Road and a point 152.5 metres north of Kingston Road,Anytime,Kingston Road , a point 152.5 metres north of Kingston Road,43.71104700000001,-79.248141,43.71104700000001,-79.248141,43.71104700000001,-79.248141,dpz8stm
2674,2674,Midland Avenue,Both,Huntingwood Drive and Steeles Avenue East,Anytime,Huntingwood Drive , Steeles Avenue East,43.825959000000005,-79.297308,43.79704200000001,-79.28342099999999,43.81150050000001,-79.2903645,dpz95xw
2675,2675,Midland Avenue,East,A point 152.5 metres south of Eglinton Avenue East and Sheppard Avenue East,Anytime,A point 152.5 metres south of Eglinton Avenue East , Sheppard Avenue East,43.78533300000001,-79.27855199999999,43.734536999999996,-79.25813099999998,43.759935,-79.26834149999999,dpz8unq
2676,2676,Midland Avenue,Both,A point 152.5 metres south of St.Clair Avenue East and a point 152.5 metres north of Danforth Road,Anytime,A point 152.5 metres south of St.Clair Avenue East , a point 152.5 metres north of Danforth Road,43.724826000000014,-79.253991,43.71876900000001,-79.2513135,43.72179750000001,-79.25265225,dpz8sx3
2677,2677,Midland Avenue,East,Hagley Road and a point 152.5 metres south of St.Clair Avenue East,"7:00 a.m. to 6:00 p.m., Mon. to Fri.",Hagley Road , a point 152.5 metres south of St.Clair Avenue East,43.71876900000001,-79.2513135,43.71585300000001,-79.25013,43.71731100000001,-79.25072175,dpz8sw7
2678,2678,Midland Avenue,East,Rural Avenue and a point 244 metres north of Rural Avenue,"7:00 a.m. to 6:00 p.m., Mon. to Fri.",Rural Avenue , a point 244 metres north of Rural Avenue,43.787195999999994,-79.27927199999999,43.787196,-79.27927199999998,43.787195999999994,-79.27927199999999,dpz95gn
2679,2679,Midwest Road,Both,Midland Avenue (north intersection) and Midland Avenue (south intersection),Anytime,Midl, Avenue (north intersection) ,43.759619224930226,-79.270806645688,43.759619224930226,-79.270806645688,43.759619224930226,-79.270806645688,dpz8unh
2680,2680,Military Trail,North,A point 272 metres east of Highcastle Road and Kingston Road,Anytime,A point 272 metres east of Highcastle Road , Kingston Road,43.78186800000001,-79.1729955,43.785837,-79.21396349999998,43.78385250000001,-79.1934795,dpz9jft
2681,2681,Military Trail,North,Highcastle Road and a point 100 metres east of Highcastle Road,Anytime,Highcastle Road , a point 100 metres east of Highcastle Road,43.785837,-79.21396349999999,43.785837,-79.21396349999998,43.785837,-79.21396349999998,dpz9j6y
2682,2682,Milliken Boulevard,Both,Finch Avenue East and Trojan Gate,Anytime,Finch Avenue East , Trojan Gate,43.804512,-79.29554399999999,43.80181200000001,-79.29428399999998,43.80316200000001,-79.29491399999998,dpz95w5
2683,2683,Milne Avenue,Both,Wolcott Avenue and Mack Avenue,Anytime,Wolcott Avenue , Mack Avenue,43.70098500000002,-79.2686475,43.6986,-79.27058249999999,43.69979250000001,-79.26961499999999,dpz8s5m
2684,2684,Milner Avenue,North,Milner Business Court and Dailing Gate,"7:00 a.m. to 6:00 p.m., Mon. to Fri.",Milner Business Court , Dailing Gate,43.79113799999999,-79.2297,43.78985999999999,-79.235541,43.79049899999999,-79.2326205,dpz9j5b
2685,2685,Crown Hill Place,South,A point 96 metres west of Riverwood Parkway and a point 13 metres further west,Anytime,A point 96 metres west of Riverwood Parkway , a point 13 metres further west,43.696756112419855,-79.42747090199418,43.639659,-79.489494,43.66820755620993,-79.45848245099708,dpz2rvs
2686,2686,Richview Road,South,A point 159 metres west of Scarlett Road and a point 79 metres further west,Anytime,A point 159 metres west of Scarlett Road , a point 79 metres further west,43.648690000000045,-79.38543999999996,43.685496,-79.51247099999998,43.66709300000002,-79.44895549999997,dpz82j7
2687,2687,Shand Avenue,North,Prince Edward Drive and a point 41 metres west,Anytime,Prince Edward Drive , a point 41 metres west,43.648690000000045,-79.38543999999996,43.65729,-79.509105,43.652990000000024,-79.44727249999998,dpz824u
2688,2688,Abraham Welsh Road,East,McCartney Street and Sheppard Avenue West,Anytime,McCartney Street , Sheppard Avenue West,43.734681000000016,-79.533927,43.73226,-79.5331305,43.73347050000001,-79.53352875,dpz2y1m
2689,2689,Abraham Welsh Road,West,Isaac Devins Boulevard and Sheppard Avenue West,Anytime,Isaac Devins Boulevard , Sheppard Avenue West,43.734681000000016,-79.533927,43.73325900000001,-79.5333825,43.733970000000014,-79.53365475000001,dpz2y1t
2690,2690,Bob Yuill Drive,East and South,A point 24 metres west of Mary Chapman Boulevard and a point 30 metres further west,Anytime,A point 24 metres west of Mary Chapman Boulevard , a point 30 metres further west,43.648690000000045,-79.38543999999996,43.731225,-79.534791,43.68995750000002,-79.46011549999997,dpz2xcd
2691,2691,Charlie Jordan Road,West,McCartney Street and Isaac Devins Boulevard,Anytime,McCartney Street , Isaac Devins Boulevard,43.733061,-79.534323,43.732035,-79.534053,43.732548,-79.534188,dpz2y1k
